Disease,County,Year,Cases,Population
Yellow Fever,Glenn,2002,0,26792
Yellow Fever,Glenn,2003,0,27156
Yellow Fever,Glenn,2004,0,27264
Yellow Fever,Glenn,2005,0,27525
Yellow Fever,Glenn,2006,0,27731
Yellow Fever,Glenn,2007,0,28013
Yellow Fever,Glenn,2008,0,28120
Yellow Fever,Glenn,2009,0,28056
Yellow Fever,Glenn,2010,0,28122
Yellow Fever,Glenn,2011,0,28219
Yellow Fever,Glenn,2012,0,28009
Yellow Fever,Glenn,2013,0,28014
Yellow Fever,Glenn,2014,0,28075
Yellow Fever,Glenn,2015,0,28001
Yellow Fever,Glenn,2016,0,28005
Yellow Fever,Glenn,2017,0,28072
Yellow Fever,Glenn,2018,0,28134
Yellow Fever,Glenn,2019,0,28525
Yellow Fever,Glenn,2020,0,28891
Yellow Fever,Glenn,2021,0,28734
Yellow Fever,Glenn,2022,0,28685
Yellow Fever,Humboldt,2001,0,127348
Yellow Fever,Humboldt,2002,0,128755
Yellow Fever,Humboldt,2003,0,130179
Yellow Fever,Humboldt,2004,0,131243
Yellow Fever,Humboldt,2005,0,131689
Yellow Fever,Humboldt,2006,0,132226
Yellow Fever,Humboldt,2007,0,132657
Yellow Fever,Humboldt,2008,0,133201
Yellow Fever,Humboldt,2009,0,133766
Yellow Fever,Humboldt,2010,0,134623
Yellow Fever,Humboldt,2011,0,135810
Yellow Fever,Humboldt,2012,0,135500
Yellow Fever,Humboldt,2013,0,135676
Yellow Fever,Humboldt,2014,0,135710
Yellow Fever,Humboldt,2015,0,136348
Yellow Fever,Humboldt,2016,0,137346
Yellow Fever,Humboldt,2017,0,137492
Yellow Fever,Humboldt,2018,0,137493
Yellow Fever,Humboldt,2019,0,136740
Yellow Fever,Humboldt,2020,0,136204
Yellow Fever,Humboldt,2021,0,134639
Yellow Fever,Humboldt,2022,0,134417
Yellow Fever,Imperial,2001,0,144726
Yellow Fever,Imperial,2002,0,147185
Yellow Fever,Imperial,2003,0,150909
Yellow Fever,Imperial,2004,0,153937
Yellow Fever,Imperial,2005,0,157657
Yellow Fever,Imperial,2006,0,162532
Yellow Fever,Imperial,2007,0,166894
Yellow Fever,Imperial,2008,0,170104
Yellow Fever,Imperial,2009,0,173241
Yellow Fever,Imperial,2010,0,174528
Yellow Fever,Imperial,2011,0,176872
Yellow Fever,Imperial,2012,0,177385
Yellow Fever,Imperial,2013,0,177312
Yellow Fever,Imperial,2014,0,178967
Yellow Fever,Imperial,2015,0,179952
Yellow Fever,Imperial,2016,0,180280
Yellow Fever,Imperial,2017,0,180627
Yellow Fever,Imperial,2018,0,180627
Yellow Fever,Imperial,2019,0,180809
Yellow Fever,Imperial,2020,0,180182
Yellow Fever,Imperial,2021,0,179340
Yellow Fever,Imperial,2022,0,179062
Yellow Fever,Inyo,2001,0,18207
Yellow Fever,Inyo,2002,0,18415
Yellow Fever,Inyo,2003,0,18507
Yellow Fever,Inyo,2004,0,18559
Yellow Fever,Inyo,2005,0,18463
Yellow Fever,Inyo,2006,0,18421
Yellow Fever,Inyo,2007,0,18447
Yellow Fever,Inyo,2008,0,18383
Yellow Fever,Inyo,2009,0,18448
Yellow Fever,Inyo,2010,0,18546
Yellow Fever,Inyo,2011,0,18624
Yellow Fever,Inyo,2012,0,18702
Yellow Fever,Inyo,2013,0,18761
Yellow Fever,Inyo,2014,0,18873
Yellow Fever,Inyo,2015,0,18911
Yellow Fever,Inyo,2016,0,18956
Yellow Fever,Inyo,2017,0,18945
Yellow Fever,Inyo,2018,0,18953
Yellow Fever,Inyo,2019,0,18947
Yellow Fever,Inyo,2020,0,18985
Yellow Fever,Inyo,2021,0,18879
Yellow Fever,Inyo,2022,0,18864
Yellow Fever,Kern,2001,0,679674
Yellow Fever,Kern,2002,0,696504
Yellow Fever,Kern,2003,0,717797
Yellow Fever,Kern,2004,0,740022
Yellow Fever,Kern,2005,0,761972
Yellow Fever,Kern,2006,0,786220
Yellow Fever,Kern,2007,0,805798
Yellow Fever,Kern,2008,0,819891
Yellow Fever,Kern,2009,0,831134
Yellow Fever,Kern,2010,0,839631
Yellow Fever,Kern,2011,0,850117
Yellow Fever,Kern,2012,0,858439
Yellow Fever,Kern,2013,0,867036
Yellow Fever,Kern,2014,0,872913
Yellow Fever,Kern,2015,0,878081
Yellow Fever,Kern,2016,0,880702
Yellow Fever,Kern,2017,0,888203
Yellow Fever,Kern,2018,0,895655
Yellow Fever,Kern,2019,0,903150
Yellow Fever,Kern,2020,0,905241
Yellow Fever,Kern,2021,0,908195
Yellow Fever,Kern,2022,0,908513
Yellow Fever,Kings,2001,0,132441
Yellow Fever,Kings,2002,0,134664
Yellow Fever,Kings,2003,0,138772
Yellow Fever,Kings,2004,0,142617
Yellow Fever,Kings,2005,0,144601
Yellow Fever,Kings,2006,0,147496
Yellow Fever,Kings,2007,0,150378
Yellow Fever,Kings,2008,0,151834
Yellow Fever,Kings,2009,0,151794
Yellow Fever,Kings,2010,0,152982
Yellow Fever,Kings,2011,0,151488
Yellow Fever,Kings,2012,0,149766
Yellow Fever,Kings,2013,0,149667
Yellow Fever,Kings,2014,0,148494
Yellow Fever,Kings,2015,0,148525
Yellow Fever,Kings,2016,0,147615
Yellow Fever,Kings,2017,0,148933
Yellow Fever,Kings,2018,0,151040
Yellow Fever,Kings,2019,0,151691
Yellow Fever,Kings,2020,0,152200
Yellow Fever,Kings,2021,0,151514
Yellow Fever,Kings,2022,0,151337
Yellow Fever,Lake,2001,0,60046
Yellow Fever,Lake,2002,0,61005
Yellow Fever,Lake,2003,0,61981
Yellow Fever,Lake,2004,0,62633
Yellow Fever,Lake,2005,0,63107
Yellow Fever,Lake,2006,0,63792
Yellow Fever,Lake,2007,0,63986
Yellow Fever,Lake,2008,0,64370
Yellow Fever,Lake,2009,0,64396
Yellow Fever,Lake,2010,0,64665
Yellow Fever,Lake,2011,0,66259
Yellow Fever,Lake,2012,0,67017
Yellow Fever,Lake,2013,0,67300
Yellow Fever,Lake,2014,0,67677
Yellow Fever,Lake,2015,0,66931
Yellow Fever,Lake,2016,0,66945
Yellow Fever,Lake,2017,0,67963
Yellow Fever,Lake,2018,0,68358
Yellow Fever,Lake,2019,0,68114
Yellow Fever,Lake,2020,0,67637
Yellow Fever,Lake,2021,0,67572
Yellow Fever,Lake,2022,0,67391
Yellow Fever,Lassen,2001,0,33650
Yellow Fever,Lassen,2002,0,33603
Yellow Fever,Lassen,2003,0,34053
Yellow Fever,Lassen,2004,0,34574
Yellow Fever,Lassen,2005,0,34528
Yellow Fever,Lassen,2006,0,35011
Yellow Fever,Lassen,2007,0,35749
Yellow Fever,Lassen,2008,0,35120
Yellow Fever,Lassen,2009,0,34773
Yellow Fever,Lassen,2010,0,34895
Yellow Fever,Lassen,2011,0,34813
Yellow Fever,Lassen,2012,0,33533
Yellow Fever,Lassen,2013,0,33040
Yellow Fever,Lassen,2014,0,32725
Yellow Fever,Lassen,2015,0,31697
Yellow Fever,Lassen,2016,0,32309
Yellow Fever,Lassen,2017,0,32655
Yellow Fever,Lassen,2018,0,32936
Yellow Fever,Lassen,2019,0,32857
Yellow Fever,Lassen,2020,0,31719
Yellow Fever,Lassen,2021,0,30851
Yellow Fever,Lassen,2022,0,29387
Yellow Fever,Los Angeles,2001,0,9635795
Yellow Fever,Los Angeles,2002,0,9722444
Yellow Fever,Los Angeles,2003,0,9791022
Yellow Fever,Los Angeles,2004,0,9822508
Yellow Fever,Los Angeles,2005,0,9809557
Yellow Fever,Los Angeles,2006,0,9787327
Yellow Fever,Los Angeles,2007,0,9773894
Yellow Fever,Los Angeles,2008,0,9796812
Yellow Fever,Los Angeles,2009,0,9805233
Yellow Fever,Los Angeles,2010,0,9818603
Yellow Fever,Los Angeles,2011,0,9893861
Yellow Fever,Los Angeles,2012,0,9970512
Yellow Fever,Los Angeles,2013,0,10012612
Yellow Fever,Los Angeles,2014,0,10052498
Yellow Fever,Los Angeles,2015,0,10083826
Yellow Fever,Los Angeles,2016,0,10099858
Yellow Fever,Los Angeles,2017,0,10114636
Yellow Fever,Los Angeles,2018,0,10100671
Yellow Fever,Los Angeles,2019,0,10063851
Yellow Fever,Los Angeles,2020,0,10013543
Yellow Fever,Los Angeles,2021,0,9905214
Yellow Fever,Los Angeles,2022,0,9792167
Yellow Fever,Madera,2001,0,126456
Yellow Fever,Madera,2002,0,128484
Yellow Fever,Madera,2003,0,132814
Yellow Fever,Madera,2004,0,136488
Yellow Fever,Madera,2005,0,139868
Yellow Fever,Madera,2006,0,143528
Yellow Fever,Madera,2007,0,146806
Yellow Fever,Madera,2008,0,149114
Yellow Fever,Madera,2009,0,150151
Yellow Fever,Madera,2010,0,150865
Yellow Fever,Madera,2011,0,151338
Yellow Fever,Madera,2012,0,150285
Yellow Fever,Madera,2013,0,151234
Yellow Fever,Madera,2014,0,152611
Yellow Fever,Madera,2015,0,152897
Yellow Fever,Madera,2016,0,153136
Yellow Fever,Madera,2017,0,154238
Yellow Fever,Madera,2018,0,155476
Yellow Fever,Madera,2019,0,155291
Yellow Fever,Madera,2020,0,156141
Yellow Fever,Madera,2021,0,156860
Yellow Fever,Madera,2022,0,157382
Yellow Fever,Marin,2001,0,247731
Yellow Fever,Marin,2002,0,247382
Yellow Fever,Marin,2003,0,247280
Yellow Fever,Marin,2004,0,246684
Yellow Fever,Marin,2005,0,246686
Yellow Fever,Marin,2006,0,247247
Yellow Fever,Marin,2007,0,248802
Yellow Fever,Marin,2008,0,250288
Yellow Fever,Marin,2009,0,251230
Yellow Fever,Marin,2010,0,252409
Yellow Fever,Marin,2011,0,255411
Yellow Fever,Marin,2012,0,257455
Yellow Fever,Marin,2013,0,260645
Yellow Fever,Marin,2014,0,263335
Yellow Fever,Marin,2015,0,263964
Yellow Fever,Marin,2016,0,265181
Yellow Fever,Marin,2017,0,264753
Yellow Fever,Marin,2018,0,264944
Yellow Fever,Marin,2019,0,263917
Yellow Fever,Marin,2020,0,261227
Yellow Fever,Marin,2021,0,258385
Yellow Fever,Marin,2022,0,254590
Yellow Fever,Mariposa,2001,0,17269
Yellow Fever,Mariposa,2002,0,17461
Yellow Fever,Mariposa,2003,0,17764
Yellow Fever,Mariposa,2004,0,17872
Yellow Fever,Mariposa,2005,0,18057
Yellow Fever,Mariposa,2006,0,18244
Yellow Fever,Mariposa,2007,0,18376
Yellow Fever,Mariposa,2008,0,18385
Yellow Fever,Mariposa,2009,0,18281
Yellow Fever,Mariposa,2010,0,18251
Yellow Fever,Mariposa,2011,0,18157
Yellow Fever,Mariposa,2012,0,18072
Yellow Fever,Mariposa,2013,0,17937
Yellow Fever,Mariposa,2014,0,17848
Yellow Fever,Mariposa,2015,0,17732
Yellow Fever,Mariposa,2016,0,17644
Yellow Fever,Mariposa,2017,0,17502
Yellow Fever,Mariposa,2018,0,17345
Yellow Fever,Mariposa,2019,0,17213
Yellow Fever,Mariposa,2020,0,17124
Yellow Fever,Mariposa,2021,0,17016
Yellow Fever,Mariposa,2022,0,16970
Yellow Fever,Mendocino,2001,0,87140
Yellow Fever,Mendocino,2002,0,87507
Yellow Fever,Mendocino,2003,0,88017
Yellow Fever,Mendocino,2004,0,88239
Yellow Fever,Mendocino,2005,0,88016
Yellow Fever,Mendocino,2006,0,87584
Yellow Fever,Mendocino,2007,0,87646
Yellow Fever,Mendocino,2008,0,87782
Yellow Fever,Mendocino,2009,0,87569
Yellow Fever,Mendocino,2010,0,87841
Yellow Fever,Mendocino,2011,0,87826
Yellow Fever,Mendocino,2012,0,88936
Yellow Fever,Mendocino,2013,0,89346
Yellow Fever,Mendocino,2014,0,90108
Yellow Fever,Mendocino,2015,0,90198
Yellow Fever,Mendocino,2016,0,91021
Yellow Fever,Mendocino,2017,0,91609
Yellow Fever,Mendocino,2018,0,91726
Yellow Fever,Mendocino,2019,0,91727
Yellow Fever,Mendocino,2020,0,91074
Yellow Fever,Mendocino,2021,0,90445
Yellow Fever,Mendocino,2022,0,89530
Yellow Fever,Merced,2001,0,217319
Yellow Fever,Merced,2002,0,222733
Yellow Fever,Merced,2003,0,229182
Yellow Fever,Merced,2004,0,235549
Yellow Fever,Merced,2005,0,240600
Yellow Fever,Merced,2006,0,245555
Yellow Fever,Merced,2007,0,249538
Yellow Fever,Merced,2008,0,251932
Yellow Fever,Merced,2009,0,254123
Yellow Fever,Merced,2010,0,255793
Yellow Fever,Merced,2011,0,259700
Yellow Fever,Merced,2012,0,262303
Yellow Fever,Merced,2013,0,263324
Yellow Fever,Merced,2014,0,265556
Yellow Fever,Merced,2015,0,267099
Yellow Fever,Merced,2016,0,268701
Yellow Fever,Merced,2017,0,272610
Yellow Fever,Merced,2018,0,274871
Yellow Fever,Merced,2019,0,278157
Yellow Fever,Merced,2020,0,280909
Yellow Fever,Merced,2021,0,281750
Yellow Fever,Merced,2022,0,285593
Yellow Fever,Modoc,2001,0,9434
Yellow Fever,Modoc,2002,0,9400
Yellow Fever,Modoc,2003,0,9511
Yellow Fever,Modoc,2004,0,9602
Yellow Fever,Modoc,2005,0,9588
Yellow Fever,Modoc,2006,0,9639
Yellow Fever,Modoc,2007,0,9590
Yellow Fever,Modoc,2008,0,9623
Yellow Fever,Modoc,2009,0,9632
Yellow Fever,Modoc,2010,0,9686
Yellow Fever,Modoc,2011,0,9479
Yellow Fever,Modoc,2012,0,9341
Yellow Fever,Modoc,2013,0,9049
Yellow Fever,Modoc,2014,0,8959
Yellow Fever,Modoc,2015,0,8952
Yellow Fever,Modoc,2016,0,8795
Yellow Fever,Modoc,2017,0,8691
Yellow Fever,Modoc,2018,0,8755
Yellow Fever,Modoc,2019,0,8709
Yellow Fever,Modoc,2020,0,8703
Yellow Fever,Modoc,2021,0,8579
Yellow Fever,Modoc,2022,0,8640
Yellow Fever,Mono,2001,0,13213
Yellow Fever,Mono,2002,0,13383
Yellow Fever,Mono,2003,0,13574
Yellow Fever,Mono,2004,0,13726
Yellow Fever,Mono,2005,0,13799
Yellow Fever,Mono,2006,0,14151
Yellow Fever,Mono,2007,0,14212
Yellow Fever,Mono,2008,0,14073
Yellow Fever,Mono,2009,0,14075
Yellow Fever,Mono,2010,0,14202
Yellow Fever,Mono,2011,0,14243
Yellow Fever,Mono,2012,0,13982
Yellow Fever,Mono,2013,0,13724
Yellow Fever,Mono,2014,0,13717
Yellow Fever,Mono,2015,0,13548
Yellow Fever,Mono,2016,0,13389
Yellow Fever,Mono,2017,0,13355
Yellow Fever,Mono,2018,0,13222
Yellow Fever,Mono,2019,0,13227
Yellow Fever,Mono,2020,0,13310
Yellow Fever,Mono,2021,0,13258
Yellow Fever,Mono,2022,0,13159
Yellow Fever,Monterey,2001,0,406264
Yellow Fever,Monterey,2002,0,408599
Yellow Fever,Monterey,2003,0,411941
Yellow Fever,Monterey,2004,0,411121
Yellow Fever,Monterey,2005,0,407974
Yellow Fever,Monterey,2006,0,405877
Yellow Fever,Monterey,2007,0,407896
Yellow Fever,Monterey,2008,0,410877
Yellow Fever,Monterey,2009,0,413590
Yellow Fever,Monterey,2010,0,415057
Yellow Fever,Monterey,2011,0,420251
Yellow Fever,Monterey,2012,0,424445
Yellow Fever,Monterey,2013,0,426355
Yellow Fever,Monterey,2014,0,428633
Yellow Fever,Monterey,2015,0,433478
Yellow Fever,Monterey,2016,0,437116
Yellow Fever,Monterey,2017,0,438011
Yellow Fever,Monterey,2018,0,439618
Yellow Fever,Monterey,2019,0,440874
Yellow Fever,Monterey,2020,0,439227
Yellow Fever,Monterey,2021,0,437644
Yellow Fever,Monterey,2022,0,434281
Yellow Fever,Napa,2001,0,126188
Yellow Fever,Napa,2002,0,127942
Yellow Fever,Napa,2003,0,129422
Yellow Fever,Napa,2004,0,130204
Yellow Fever,Napa,2005,0,130740
Yellow Fever,Napa,2006,0,131920
Yellow Fever,Napa,2007,0,133155
Yellow Fever,Napa,2008,0,134786
Yellow Fever,Napa,2009,0,135664
Yellow Fever,Napa,2010,0,136484
Yellow Fever,Napa,2011,0,137468
Yellow Fever,Napa,2012,0,138859
Yellow Fever,Napa,2013,0,139378
Yellow Fever,Napa,2014,0,140461
Yellow Fever,Napa,2015,0,140955
Yellow Fever,Napa,2016,0,141089
Yellow Fever,Napa,2017,0,140299
Yellow Fever,Napa,2018,0,139558
Yellow Fever,Napa,2019,0,138965
Yellow Fever,Napa,2020,0,138445
Yellow Fever,Napa,2021,0,137386
Yellow Fever,Napa,2022,0,135541
Yellow Fever,Nevada,2001,0,93515
Yellow Fever,Nevada,2002,0,94580
Yellow Fever,Nevada,2003,0,95974
Yellow Fever,Nevada,2004,0,97107
Yellow Fever,Nevada,2005,0,97802
Yellow Fever,Nevada,2006,0,98334
Yellow Fever,Nevada,2007,0,98480
Yellow Fever,Nevada,2008,0,98680
Yellow Fever,Nevada,2009,0,98432
Yellow Fever,Nevada,2010,0,98764
Yellow Fever,Nevada,2011,0,99222
Yellow Fever,Nevada,2012,0,99264
Yellow Fever,Nevada,2013,0,99393
Yellow Fever,Nevada,2014,0,100370
Yellow Fever,Nevada,2015,0,100456
Yellow Fever,Nevada,2016,0,100919
Yellow Fever,Nevada,2017,0,101384
Yellow Fever,Nevada,2018,0,101920
Yellow Fever,Nevada,2019,0,102298
Yellow Fever,Nevada,2020,0,102184
Yellow Fever,Nevada,2021,0,102221
Yellow Fever,Nevada,2022,0,100788
Yellow Fever,Orange,2001,0,2889908
Yellow Fever,Orange,2002,0,2914438
Yellow Fever,Orange,2003,0,2939719
Yellow Fever,Orange,2004,0,2956482
Yellow Fever,Orange,2005,0,2957151
Yellow Fever,Orange,2006,0,2955433
Yellow Fever,Orange,2007,0,2965823
Yellow Fever,Orange,2008,0,2982788
Yellow Fever,Orange,2009,0,2998816
Yellow Fever,Orange,2010,0,3010232
Yellow Fever,Orange,2011,0,3053035
Yellow Fever,Orange,2012,0,3087846
Yellow Fever,Orange,2013,0,3112757
Yellow Fever,Orange,2014,0,3135170
Yellow Fever,Orange,2015,0,3155895
Yellow Fever,Orange,2016,0,3170359
Yellow Fever,Orange,2017,0,3188158
Yellow Fever,Orange,2018,0,3193464
Yellow Fever,Orange,2019,0,3191365
Yellow Fever,Orange,2020,0,3187189
Yellow Fever,Orange,2021,0,3163851
Yellow Fever,Orange,2022,0,3149004
Yellow Fever,Placer,2001,0,264925
Yellow Fever,Placer,2002,0,276817
Yellow Fever,Placer,2003,0,290655
Yellow Fever,Placer,2004,0,302815
Yellow Fever,Placer,2005,0,312630
Yellow Fever,Placer,2006,0,322270
Yellow Fever,Placer,2007,0,329719
Yellow Fever,Placer,2008,0,337914
Yellow Fever,Placer,2009,0,344088
Yellow Fever,Placer,2010,0,348432
Yellow Fever,Placer,2011,0,357478
Yellow Fever,Placer,2012,0,362839
Yellow Fever,Placer,2013,0,368023
Yellow Fever,Placer,2014,0,372407
Yellow Fever,Placer,2015,0,376215
Yellow Fever,Placer,2016,0,382010
Yellow Fever,Placer,2017,0,388773
Yellow Fever,Placer,2018,0,395677
Yellow Fever,Placer,2019,0,401671
Yellow Fever,Placer,2020,0,405937
Yellow Fever,Placer,2021,0,409189
Yellow Fever,Placer,2022,0,410310
Yellow Fever,Plumas,2001,0,20706
Yellow Fever,Plumas,2002,0,20695
Yellow Fever,Plumas,2003,0,20747
Yellow Fever,Plumas,2004,0,20899
Yellow Fever,Plumas,2005,0,20859
Yellow Fever,Plumas,2006,0,20710
Yellow Fever,Plumas,2007,0,20596
Yellow Fever,Plumas,2008,0,20368
Yellow Fever,Plumas,2009,0,20063
Yellow Fever,Plumas,2010,0,20007
Yellow Fever,Plumas,2011,0,19951
Yellow Fever,Plumas,2012,0,19914
Yellow Fever,Plumas,2013,0,19817
Yellow Fever,Plumas,2014,0,19776
Yellow Fever,Plumas,2015,0,19701
Yellow Fever,Plumas,2016,0,19672
Yellow Fever,Plumas,2017,0,19642
Yellow Fever,Plumas,2018,0,19575
Yellow Fever,Plumas,2019,0,19807
Yellow Fever,Plumas,2020,0,19847
Yellow Fever,Plumas,2021,0,19720
Yellow Fever,Plumas,2022,0,19252
Yellow Fever,Riverside,2001,0,1622454
Yellow Fever,Riverside,2002,0,1688407
Yellow Fever,Riverside,2003,0,1772427
Yellow Fever,Riverside,2004,0,1856879
Yellow Fever,Riverside,2005,0,1934723
Yellow Fever,Riverside,2006,0,2017350
